2022-34-039,2022,34,39,生活支援技術,"Ｍさん（84歳，男性）は，10年前に脳梗塞（cerebral infarction）で右片麻痺になり，右上肢の屈曲拘縮がある。今までは自分で洋服を着ていたが，1週間ほど前から左肩関節の周囲に軽い痛みを感じるようになり，上着の着脱の介護が必要になった。
Ｍさんへの上着の着脱の介護に関する次の記述のうち，最も適切なものを1つ選びなさい。",服を脱ぐときは，右上肢から脱ぐ。,右手首に袖を通すときは，介護福祉職の指先に力を入れて手首をつかむ。,右肘関節を伸展するときは，素早く動かす。,右肘に袖を通すときは，前腕を下から支える。,衣類を準備するときは，かぶり式のものを選択する。,4,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-040,2022,34,40,生活支援技術,経管栄養を行っている利用者への口腔ケアに関する次の記述のうち，最も適切なものを1つ選びなさい。,スポンジブラシは水を大量に含ませて使用する。,上顎部は，口腔の奥から手前に向かって清拭する。,栄養剤注入後すぐに実施する。,口腔内を乾燥させて終了する。,空腹時の口腔ケアは避ける。,2,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-041,2022,34,41,生活支援技術,スライディングボードを用いた，ベッドから車いすへの移乗の介護に関する次の記述のうち，最も適切なものを1つ選びなさい。,アームサポートが固定された車いすを準備する。,ベッドから車いすへの移乗時には，ベッドを車いすの座面より少し高くする。,ベッドと車いすの間を大きくあけ，スライディングボードを設置する。,スライディングボード上では，臀部を素早く移動させる。,車いすに座位を安定させ，からだを傾けずにスライディングボードを抜く。,2,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-042,2022,34,42,生活支援技術,利用者を仰臥位（背臥位）から側臥位へ体位変換するとき，トルクの原理を応用した介護方法として，最も適切なものを1つ選びなさい。,利用者とベッドの接地面を広くする。,利用者の下肢を交差させる。,利用者の膝を立てる。,滑りやすいシートを利用者の下に敷く。,利用者に近づく。,3,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-043,2022,34,43,生活支援技術,視覚障害のある利用者の外出に同行するときの支援に関する次の記述のうち，最も適切なものを1つ選びなさい。,トイレを使用するときは，トイレ内の情報を提供する。,階段を上るときは，利用者の手首を握って誘導する。,狭い場所を歩くときは，利用者の後ろに立って誘導する。,タクシーに乗るときは，支援者が先に乗って誘導する。,駅ではエレベーターよりエスカレーターの使用を勧める。,1,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-044,2022,34,44,生活支援技術,"Ａさん（78歳，男性，要介護2）は，脳梗塞（cerebral infarction）の後遺症で嚥下障害がある。自宅で妻と二人暮らしで，訪問介護（ホームヘルプサービス）を週1回利用している。訪問時，妻から，「飲み込みの難しいときがある。上手に食べさせるにはどうしたらよいか」と相談があった。
訪問介護員（ホームヘルパー）の助言として，最も適切なものを1つ選びなさい。",食事のときは，いすに浅く座るように勧める。,会話をしながら食事をするように勧める。,食事の後に嚥下体操をするように勧める。,肉，野菜，魚などは軟らかく調理するように勧める。,おかずを細かく刻むように勧める。,4,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-045,2022,34,45,生活支援技術,慢性腎不全（chronic renal failure）の利用者の食材や調理方法として，最も適切なものを1つ選びなさい。,エネルギーの高い植物油を控える。,レモンや香辛料を利用し，塩分を控えた味付けにする。,肉や魚を多めにする。,砂糖を控えた味付けにする。,野菜は生でサラダにする。,2,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-046,2022,34,46,生活支援技術,利用者の食事支援に関して，介護福祉職が連携する職種として，最も適切なものを1つ選びなさい。,スプーンや箸がうまく使えないときは，食事動作の訓練を言語聴覚士に依頼する。,咀嚼障害があるときは，義歯の調整を作業療法士に依頼する。,座位の保持が困難なときは，体幹訓練を理学療法士に依頼する。,摂食・嚥下障害があるときは，嚥下訓練を義肢装具士に依頼する。,食べ残しが目立つときは，献立や調理方法の変更を社会福祉士に依頼する。,3,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-047,2022,34,47,生活支援技術,入浴の介護に関する次の記述のうち，最も適切なものを1つ選びなさい。,着替えの衣服は，介護福祉職が選択する。,空腹時の入浴は控える。,入浴前の水分摂取は控える。,食後1時間以内に入浴する。,入浴直前の浴槽の湯は，45℃で保温する。,2,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-048,2022,34,48,生活支援技術,シャワー浴の介護に関する次の記述のうち，最も適切なものを1つ選びなさい。,シャワーの湯温は，介護福祉職よりも先に利用者が確認する。,からだ全体にシャワーをかけるときは，上肢から先に行う。,利用者が寒さを訴えたときは，熱いシャワーをかける。,利用者が陰部を洗うときは，介護福祉職は背部に立って見守る。,脱衣室に移動してから，からだの水分を拭きとる。,4,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-049,2022,34,49,生活支援技術,左片麻痺のある利用者が，浴槽内から一部介助で立ち上がる方法として，最も適切なものを1つ選びなさい。,利用者の左膝を立てて，左の踵を臀部に引き寄せてもらう。,浴槽の底面に両手を置いてもらう。,右手で手すりをつかんで前傾姿勢をとり，臀部を浮かしてもらう。,利用者の両腋窩に手を入れて支える。,素早く立ち上がるように促す。,3,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-050,2022,34,50,生活支援技術,入浴関連用具の使用方法に関する次の記述のうち，最も適切なものを1つ選びなさい。,シャワー用車いすは，段差に注意して移動する。,入浴の移乗台は，浴槽よりも高く設定する。,浴槽設置式リフトは，臥位の状態で使用する。,入浴用介助ベルトは，利用者の胸部に装着する。,ストレッチャーで機械浴槽に入るときは，ストレッチャーのベルトを外す。,1,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-051,2022,34,51,生活支援技術,便秘の傾向がある高齢者に自然排便を促すための介護として，最も適切なものを1つ選びなさい。,朝食を抜くように勧める。,油を控えるように勧める。,散歩をするように勧める。,腰部を冷やすように勧める。,就寝前にトイレに座るように勧める。,3,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-052,2022,34,52,生活支援技術,認知機能の低下による機能性尿失禁で，夜間，トイレではない場所で排尿してしまう利用者への対応として，最も適切なものを1つ選びなさい。,日中，足上げ運動をする。,ズボンのゴムひもを緩いものに変える。,膀胱訓練を行う。,排泄してしまう場所に入れないようにする。,トイレの照明をつけて，ドアを開けておく。,5,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-053,2022,34,53,生活支援技術,次の記述のうち，排泄物で汚れた衣類をタンスに隠してしまう認知症（dementia）の利用者への対応として，最も適切なものを1つ選びなさい。,タンスの中に汚れた衣類を入れられる場所を確保する。,「汚れた衣類は入れないように」とタンスに貼紙をする。,トイレに行くときには，同行して近くで監視する。,つなぎ服を勧める。,隠すところを見たら，毎回注意する。,1,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-054,2022,34,54,生活支援技術,次亜塩素酸ナトリウムを主成分とする衣類用漂白剤に関する次の記述のうち，最も適切なものを1つ選びなさい。,全ての白物の漂白に使用できる。,色柄物の漂白に適している。,熱湯で薄めて用いる。,手指の消毒に適している。,衣類の除菌効果がある。,5,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-055,2022,34,55,生活支援技術,次の記述のうち，ズボンの裾上げの縫い目が表から目立たない手縫いの方法として，最も適切なものを1つ選びなさい。,なみ縫い,半返し縫い,本返し縫い,コの字縫い（コの字とじ）,まつり縫い,5,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-056,2022,34,56,生活支援技術,心地よい睡眠環境を整備するためのベッドメイキングに関する次の記述のうち，最も適切なものを1つ選びなさい。,シーツを外すときは，汚れた面を外側に丸めながら外す。,しわを作らないために，シーツの角を対角線の方向に伸ばして整える。,袋状の枕カバーの端を入れ込んで使用するときは，布の折り込み側が上にな,掛け毛布はゆるみを作らずにシーツの足元に押し込む。,動かしたベッド上の利用者の物品は，使いやすいように位置を変えておく。,2,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-057,2022,34,57,生活支援技術,夜勤のある施設職員が良質な睡眠をとるための生活習慣に関する次の記述のうち，最も適切なものを1つ選びなさい。,夜勤に入る前には仮眠をとらない。,寝る前にスマートフォンでメールをチェックする。,朝食と夕食の開始時間を日によって変える。,夜勤後の帰宅時にはサングラス（sunglasses）をかけるなど，日光を避けるように,休日に寝だめをする。,4,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-058,2022,34,58,生活支援技術,"Ｂさん（102歳，女性）は，介護老人福祉施設に入所している。高齢による身体機能の衰えがあり，機能低下の状態が長く続いていた。1週間前から経口摂取が困難になった。1日の大半は目を閉じ，臥床状態が続いている。医師から，「老衰により死期が近い」と診断され，家族は施設で看取りたいと希望している。
死が極めて近い状態にあるＢさんの看取りに必要な情報として，最も適切なものを1つ選びなさい。",体重の減少,夜間の睡眠時間,延命治療の意思,嚥下可能な食形態,呼吸の状態,5,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-059,2022,34,59,生活支援技術,介護老人福祉施設における終末期の利用者の家族支援に関する次の記述のうち，最も適切なものを1つ選びなさい。,緊急連絡先を1つにすることを提案する。,面会を控えるように伝える。,死に至る過程で生じる身体的変化を説明する。,死後の衣服は浴衣がよいと提案する。,亡くなる瞬間に立ち会うことが一番重要だと伝える。,3,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-060,2022,34,60,生活支援技術,死亡後の介護に関する次の記述のうち，最も適切なものを1つ選びなさい。,死後硬直がみられてから実施する。,生前と同じように利用者に声をかけながら介護を行う。,義歯を外す。,髭剃り後はクリーム塗布を控える。,両手を組むために手首を包帯でしばる。,2,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-061,2022,34,61,介護過程,介護福祉職が介護過程を展開する意義に関する次の記述のうち，最も適切なものを1つ選びなさい。,チームアプローチ（team approach）による介護を提供することができる。,直感的な判断をもとに介護を考えることができる。,今までの生活から切り離した介護を提供する。,介護福祉職が生活を管理するための介護を考えることができる。,介護福祉職が実施したい介護を提供する。,1,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-062,2022,34,62,介護過程,介護過程における情報収集に関する次の記述のうち，最も適切なものを1つ選びなさい。,利用者の日常生活の困難な部分を中心に収集する。,利用者との会話は解釈して記載する。,他の専門職が記載した記録は直接的な情報として扱う。,利用者の生活に対する思いを大切にしながら収集する。,情報収集はモニタリング（monitoring）を実施してから行う。,4,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-063,2022,34,63,介護過程,介護過程における生活課題に関する次の記述のうち，最も適切なものを1つ選びなさい。,効率的な支援を提供するために解決するべきこと。,利用者が家族の望む生活を送るために解決するべきこと。,介護福祉職が実践困難な課題のこと。,利用者の生活を改善するために思いついたこと。,利用者が望む生活を実現するために解決するべきこと。,5,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-064,2022,34,64,介護過程,介護過程における目標の設定に関する次の記述のうち，適切なものを1つ選びなさい。,長期目標の期間は，1か月程度に設定する。,長期目標は，短期目標ごとに設定する。,短期目標は，生活全般の課題が解決した状態を表現する。,短期目標は，抽象的な内容で表現する。,短期目標は，長期目標の達成につながるように設定する。,5,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-065,2022,34,65,介護過程,介護計画における介護内容に関する次の記述のうち，最も適切なものを1つ選びなさい。,利用者の能力よりも介護の効率を重視して決める。,業務の都合に応じて介護できるように，時間の設定は省略する。,介護するときの注意点についても記載する。,利用者の意思よりも介護福祉職の考えを優先して決める。,介護福祉職だけが理解できる表現にする。,3,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-066,2022,34,66,介護過程,"Ｃさん（84歳，女性，要介護3）は，2か月前に自宅で倒れた。脳出血（cerebral hemorrhage）と診断され，後遺症で左片麻痺になった。Ｃさんは自宅での生活を希望している。長男からは，「トイレが自分でできるようになってから自宅に戻ってほしい」との要望があった。そのため，病院から，リハビリテーションを目的に介護老人保健施設に入所した。入所時，Ｃさんは，「孫と一緒に過ごしたいから，リハビリテーションを頑張りたい」と笑顔で話した。Ｃさんは，自力での歩行は困難だが，施設内では健側を使って車いすで移動することができる。また，手すりにつかまれば自分で立ち上がれるが，上半身が後ろに傾くため，移乗には介護が必要な状態である。
入所時に介護福祉職が行うアセスメント（assessment）に関する次の記述のうち，最も優先すべきものを1つ選びなさい。",自力で歩行ができるのかを確認する。,排泄に関連した動作について確認する。,孫と面会する頻度について希望を聞く。,リクライニング車いすの活用について尋ねる。,住宅改修に必要な資金があるのかを確認する。,2,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-067,2022,34,67,介護過程,"次の事例を読んで，問題67，問題68について答えなさい。
〔事例〕
Ｄさん（73歳，女性，要介護2）は，認知症対応型共同生活介護（認知症高齢者グループホーム）に入居した。入居後，本人の同意のもとに短期目標を，「食事の準備に参加する」と設定し，順調に経過していた。ある日，Ｄさんが夕食の準備に来なかった。翌日，担当する介護福祉職が居室を訪ねて理由を聞くと，「盛り付けの見た目が・・・」と小声で言った。当日のＤさんの記録を見ると，「お茶を配ると席に座ったが，すぐに立ち上がり，料理を皿に盛り付けるＥさんの手元を見ていた」「配膳された料理を見て，ため息をついた」とあった。その後，食事の準備には参加していないが，早く来て様子を見ている。また，食事中は談笑し，食事も完食している。以上のことから再アセスメントを行うことになった。
Ｄさんの再アセスメントに関する次の記述のうち，最も適切なものを1つ選びなさい。",お茶を配る能力について分析する。,ため息の意味を料理の味が悪いと解釈する。,早く来て様子を見ている理由を分析する。,安心して食事ができているかを分析する。,Ｅさんに料理の盛り付けを学びたいと解釈する。,3,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-068,2022,34,68,介護過程,"次の事例を読んで，問題67，問題68について答えなさい。
〔事例〕
Ｄさん（73歳，女性，要介護2）は，認知症対応型共同生活介護（認知症高齢者グループホーム）に入居した。入居後，本人の同意のもとに短期目標を，「食事の準備に参加する」と設定し，順調に経過していた。ある日，Ｄさんが夕食の準備に来なかった。翌日，担当する介護福祉職が居室を訪ねて理由を聞くと，「盛り付けの見た目が・・・」と小声で言った。当日のＤさんの記録を見ると，「お茶を配ると席に座ったが，すぐに立ち上がり，料理を皿に盛り付けるＥさんの手元を見ていた」「配膳された料理を見て，ため息をついた」とあった。その後，食事の準備には参加していないが，早く来て様子を見ている。また，食事中は談笑し，食事も完食している。以上のことから再アセスメントを行うことになった。
カンファレンス（conference）が開かれ，Ｄさんの支援について検討することになった。
Ｄさんを担当する介護福祉職が提案する内容として，最も優先すべきものを1つ選びなさい。",食器の満足度を調べること。,昼食時だけでも計画を継続すること。,居室での食事に変更すること。,食事の準備の役割を見直すこと。,食事以外の短期目標を設定すること。,4,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-069,2022,34,69,発達と老化の理解,愛着行動に関する次の記述のうち，ストレンジ・シチュエーション法における安定型の愛着行動として，適切なものを1つ選びなさい。,養育者がいないと不安な様子になり，再会すると安心して再び遊び始める。,養育者がいないと不安な様子になり，再会すると接近して怒りを示す。,養育者がいないと不安な様子になり，再会すると関心を示さずに遊んでいる。,養育者がいなくても不安な様子にならず，再会すると関心を示さずに遊んでいる。,養育者がいなくても不安な様子にならず，再会すると喜んで遊び続ける。,1,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-070,2022,34,70,発達と老化の理解,乳幼児期の言語発達に関する次の記述のうち，最も適切なものを1つ選びなさい。,生後6か月ごろに初語を発するようになる。,1歳ごろに喃語を発するようになる。,1歳半ごろに語彙爆発が起きる。,2歳半ごろに一語文を話すようになる。,3歳ごろに二語文を話すようになる。,3,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-071,2022,34,71,発達と老化の理解,2019年（平成31年，令和元年）における，我が国の寿命と死因に関する次の記述のうち，正しいものを1つ選びなさい。,健康寿命は，平均寿命よりも長い。,人口全体の死因順位では，老衰が悪性新生物より上位である。,人口全体の死因で最も多いのは，脳血管障害（cerebrovascular disorder）である。,平均寿命は，男女とも75歳未満である。,90歳女性の平均余命は，5年以上である。,5,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-072,2022,34,72,発達と老化の理解,"Ａさん（87歳，女性，要介護3）は，2週間前に介護老人福祉施設に入所した。Ａさんにはパーキンソン病（Parkinson disease）があり，入所後に転倒したことがあった。介護職員は頻繁に，「危ないから車いすに座っていてくださいね」と声をかけていた。Ａさんは徐々に自分でできることも介護職員に依存し，着替えも手伝ってほしいと訴えるようになった。
Ａさんに生じている適応（防衛）機制として，最も適切なものを1つ選びなさい。",投影,退行,攻撃,抑圧,昇華,2,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-073,2022,34,73,発達と老化の理解,記憶に関する次の記述のうち，適切なものを1つ選びなさい。,エピソード記憶は，短期記憶に分類される。,意味記憶は，言葉の意味などに関する記憶である。,手続き記憶は，過去の出来事に関する記憶である。,エピソード記憶は，老化に影響されにくい。,意味記憶は，老化に影響されやすい。,2,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-074,2022,34,74,発達と老化の理解,老化に伴う感覚機能や認知機能の変化に関する次の記述のうち，最も適切なものを1つ選びなさい。,大きな声で話しかけられても，かえって聞こえにくいことがある。,会話をしながら運転するほうが，安全に運転できるようになる。,白と黄色よりも，白と赤の区別がつきにくくなる。,低い声よりも，高い声のほうが聞き取りやすくなる。,薄暗い部屋のほうが，細かい作業をしやすくなる。,1,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-075,2022,34,75,発達と老化の理解,高齢者の睡眠に関する次の記述のうち，適切なものを1つ選びなさい。,午前中の遅い時間まで眠ることが多い。,刺激を与えても起きないような深い睡眠が多い。,睡眠障害を自覚することは少ない。,不眠の原因の1つはメラトニン（melatonin）の減少である。,高齢者の睡眠時無呼吸症候群（sleep apnea syndrome）の発生頻度は，若年者よ,4,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-076,2022,34,76,発達と老化の理解,高齢者の肺炎（pneumonia）に関する次の記述のうち，最も適切なものを1つ選びなさい。,意識障害になることはない。,体温が37.5℃未満であれば肺炎（pneumonia）ではない。,頻呼吸になることは，まれである。,誤嚥による肺炎（pneumonia）を起こしやすい。,咳・痰などを伴うことは，まれである。,4,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-077,2022,34,77,認知症の理解,認知症ケアにおける「ひもときシート」に関する次の記述のうち，最も適切なものを1つ選びなさい。,「ひもときシート」では，最初に分析的理解を行う。,認知症（dementia）の人の言動を介護者側の視点でとらえる。,言動の背景要因を分析して認知症（dementia）の人を理解するためのツールであ,評価的理解では，潜在的なニーズを重視する。,共感的理解では，8つの要因で言動を分析する。,3,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-078,2022,34,78,認知症の理解,レビー小体型認知症（dementia with Lewy bodies）の幻視の特徴に関する次の記述のうち，最も適切なものを1つ選びなさい。,幻視の内容はあいまいではっきりしない。,睡眠中でも幻視が生じる。,本人は説明されても幻視という認識ができない。,薄暗い部屋を明るくすると幻視が消えることがある。,抗精神病薬による治療が行われることが多い。,4,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
2022-34-079,2022,34,79,認知症の理解,軽度認知障害（mild cognitive impairment）に関する次の記述のうち，最も適切なものを1つ選びなさい。,本人や家族から記憶低下の訴えがあることが多い。,診断された人の約半数がその後1年の間に認知症（dementia）になる。,ＣＤＲ（Clinical Dementia Rating）のスコアが2である。,日常生活能力が低下している。,治療には，主に抗認知症薬が用いられる。,1,,公益財団法人 社会福祉振興・試験センター 第34回（令和3年度）介護福祉士国家試験; 問題: https://drive.google.com/file/d/19u-KY0W0vdr8v-XjaISklvRwSv66XrdR/view; 正答: https://www.mhlw.go.jp/content/12004000/000917101.pdf,,true
